names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
FAM8A1,0.4436678,0.5573845,0.6572827772653944,1.0,0.02910958904109589
UPK1B,0.44357908,2.2700222,0.6573469414990967,1.0,0.02482876712328767
PINLYP,0.44349033,2.2589962,0.6574111082583753,1.0,0.02482876712328767
TRIM21,0.44335723,2.1769893,0.6575073631318614,1.0,0.020976027397260275
LPAR2,0.4431354,0.8666022,0.6576678005431366,1.0,0.03296232876712329
SDR42E1,0.4430023,2.0438817,0.6577640705609478,1.0,0.020976027397260275
MRPL51,0.4427361,1.8087249,0.6579566276250269,1.0,0.020976027397260275
FARSB,0.44269174,0.1775561,0.6579887226758403,1.0,0.08946917808219178
DUSP23,0.44264737,1.722221,0.6580208183570326,1.0,0.020976027397260275
CDSN,0.44264737,2.0406446,0.6580208183570326,1.0,0.020976027397260275
RAB1B,0.442603,2.0418706,0.6580529146685529,1.0,0.02482876712328767
CCDC28B,0.442603,2.193306,0.6580529146685529,1.0,0.02482876712328767
SH3BGR,0.4424699,1.5423479,0.6581492073845743,1.0,0.020976027397260275
KIF11,0.4424699,1.5788224,0.6581492073845743,1.0,0.020976027397260275
APOBEC3D,0.4424699,1.5459095,0.6581492073845743,1.0,0.020976027397260275
GIHCG,0.44238117,1.7927419,0.6582134056792974,1.0,0.020976027397260275
EIF4EBP1,0.44238117,1.4932514,0.6582134056792974,1.0,0.020976027397260275
UBL7,0.4422037,1.4081548,0.6583418098286162,1.0,0.020976027397260275
TMEM171,0.4422037,1.4627204,0.6583418098286162,1.0,0.020976027397260275
NKIRAS2,0.4418044,1.6107291,0.6586307560040913,1.0,0.02482876712328767
BX890604.2,0.44153818,0.20076999,0.6588234151113318,1.0,0.10017123287671233
AL022097.1,0.4411389,1.6190622,0.6591124462301055,1.0,0.02868150684931507
ACAT2,0.4404734,1.5885025,0.6595942778908583,1.0,0.02482876712328767
MDH1B,0.44011846,1.4847609,0.6598513125483276,1.0,0.02482876712328767
FLAD1,0.439941,0.68925667,0.6599798449369391,1.0,0.03296232876712329
MELK,0.4396748,1.0581669,0.660172662335522,1.0,0.02482876712328767
C4orf33,0.4396748,0.10258113,0.660172662335522,1.0,0.03296232876712329
LLPH,0.43958607,0.62660384,0.6602369398175945,1.0,0.03296232876712329
SLC36A4,0.43949732,-0.22523184,0.6603012198069258,1.0,0.1797945205479452
POLR2L,0.43887618,1.733413,0.6607512499011801,1.0,0.032534246575342464
SPATA18,0.43852127,-0.0072772373,0.661008465051818,1.0,0.045376712328767124
ZC3H8,0.43812194,-0.3129877,0.6612978799525198,1.0,0.10102739726027397
UBR7,0.43812194,0.24263576,0.6612978799525198,1.0,0.0449486301369863
NECTIN1,0.4380776,0.3590405,0.6613300402900333,1.0,0.03296232876712329
ACP2,0.437279,0.82983595,0.6619090332039197,1.0,0.02482876712328767
AC074117.1,0.437279,0.41498426,0.6619090332039197,1.0,0.0488013698630137
CLPP,0.4370128,0.84345984,0.6621020757958584,1.0,0.02482876712328767
THOC3,0.43692404,0.74210066,0.6621664283178399,1.0,0.02482876712328767
ERCC8,0.43652475,-0.09530197,0.6624560455362702,1.0,0.1956335616438356
RPS19BP1,0.43643603,1.0153174,0.662520411775592,1.0,0.02868150684931507
TNFAIP8L1,0.43639165,0.6955924,0.6625525958300518,1.0,0.02482876712328767
SLCO5A1,0.43639165,0.6626504,0.6625525958300518,1.0,0.02482876712328767
OIP5,0.43621418,0.34468374,0.6626813382786876,1.0,0.02482876712328767
DDX54,0.43608108,0.17690553,0.6627779016560641,1.0,0.061215753424657536
CCDC194,0.4360367,24.124031,0.662810090694135,1.0,0.016695205479452056
AL354822.1,0.4360367,24.471994,0.662810090694135,1.0,0.016695205479452056
AC073349.4,0.4360367,23.913614,0.662810090694135,1.0,0.016695205479452056
SCRG1,0.4360367,24.032894,0.662810090694135,1.0,0.016695205479452056
TEX15,0.4360367,24.41943,0.662810090694135,1.0,0.016695205479452056
TMEM129,0.4360367,24.281307,0.662810090694135,1.0,0.016695205479452056
LENG9,0.4360367,24.206333,0.662810090694135,1.0,0.016695205479452056
ARL4D,0.4360367,24.186327,0.662810090694135,1.0,0.016695205479452056
FUT2,0.4360367,23.94991,0.662810090694135,1.0,0.016695205479452056
C19orf54,0.4360367,24.359762,0.662810090694135,1.0,0.016695205479452056
CDKN2A,0.4360367,23.930618,0.662810090694135,1.0,0.016695205479452056
AL442067.3,0.4360367,24.244379,0.662810090694135,1.0,0.016695205479452056
HLA-DRB1,0.4360367,24.633896,0.662810090694135,1.0,0.016695205479452056
PSMC3IP,0.4360367,24.136292,0.662810090694135,1.0,0.016695205479452056
AL136988.2,0.4360367,24.068727,0.662810090694135,1.0,0.016695205479452056
GCNT7,0.4360367,23.962475,0.662810090694135,1.0,0.016695205479452056
AP003059.1,0.4360367,24.206503,0.662810090694135,1.0,0.016695205479452056
CENPL,0.4360367,24.340134,0.662810090694135,1.0,0.016695205479452056
IFIT5,0.4360367,24.386364,0.662810090694135,1.0,0.016695205479452056
BUB1B,0.4360367,24.488077,0.662810090694135,1.0,0.016695205479452056
CENPX,0.4360367,24.249521,0.662810090694135,1.0,0.016695205479452056
WAKMAR2,0.4360367,24.452774,0.662810090694135,1.0,0.016695205479452056
AC040173.1,0.4360367,24.064468,0.662810090694135,1.0,0.016695205479452056
AC008883.1,0.4360367,24.001812,0.662810090694135,1.0,0.016695205479452056
AC010157.1,0.4360367,23.788414,0.662810090694135,1.0,0.016695205479452056
CCDC36,0.4360367,24.188902,0.662810090694135,1.0,0.016695205479452056
CARNS1,0.4360367,24.368303,0.662810090694135,1.0,0.016695205479452056
RRAS,0.43572614,1.0232605,0.6630354313939322,1.0,0.02868150684931507
AKIRIN2,0.4356818,0.24425156,0.66306762541233,1.0,0.056934931506849314
AKAP5,0.4356818,0.34824973,0.66306762541233,1.0,0.03296232876712329
ZNF469,0.43528247,0.89328367,0.6633573995756946,1.0,0.02868150684931507
AP003783.1,0.43523812,0.43004414,0.6633895998148804,1.0,0.036815068493150686
ACSM6,0.43514937,3.9909434,0.6634540021585897,1.0,0.02054794520547945
ZNF330,0.43506065,-0.07077567,0.6635184069890732,1.0,0.05736301369863014
TMEM231,0.43506065,0.5527071,0.6635184069890732,1.0,0.040667808219178085
RPL22L1,0.43506065,3.5910707,0.6635184069890732,1.0,0.02054794520547945
KRBOX1,0.43488318,3.3640733,0.6636472241087178,1.0,0.02054794520547945
CLDN20,0.43479446,3.0614007,0.6637116363970567,1.0,0.02054794520547945
CNTN6,0.43390712,3.0355656,0.6643558958946749,1.0,0.02054794520547945
SMN1,0.43386275,0.70084655,0.6643881153856392,1.0,0.02868150684931507
PCBP4,0.43377402,1.0364261,0.664452556228122,1.0,0.03638698630136986
AC016727.1,0.43368527,0.46151662,0.6645169995510006,1.0,0.02868150684931507
AC090673.1,0.4336409,2.5847735,0.6645492221424596,1.0,0.02054794520547945
BX470102.2,0.4336409,0.68487555,0.6645492221424596,1.0,0.04452054794520548
AC100763.1,0.43355218,2.4717648,0.6646136691851598,1.0,0.02440068493150685
PREB,0.43346345,2.5599713,0.6646781187072257,1.0,0.02054794520547945
DAGLA,0.4333747,2.8370578,0.6647425707082456,1.0,0.02054794520547945
AC110285.2,0.43319723,2.079374,0.6648714821454981,1.0,0.028253424657534245
PSMB6,0.43293104,2.5846891,0.6650648678832252,1.0,0.02054794520547945
CDH3,0.43262047,0.78344995,0.6652905127464193,1.0,0.02868150684931507
ZNF45,0.43253174,0.9276492,0.6653549882769372,1.0,0.03638698630136986
MUC1,0.43248737,0.33928308,0.6653872269702057,1.0,0.0877568493150685
FAM229A,0.43248737,2.219973,0.6653872269702057,1.0,0.02054794520547945
FHL3,0.43248737,2.333731,0.6653872269702057,1.0,0.02440068493150685
PLEKHJ1,0.43239865,0.5610202,0.665451706212504,1.0,0.048373287671232876
POLE4,0.4323099,2.215192,0.665516187928807,1.0,0.02054794520547945
SSNA1,0.4320437,2.2085412,0.6657096479176146,1.0,0.02440068493150685
IMP4,0.43195498,1.938582,0.665774139525807,1.0,0.02054794520547945
AC007533.1,0.43186623,2.1039772,0.6658386336059392,1.0,0.02054794520547945
CENPI,0.4316888,1.8342806,0.6659676291803711,1.0,0.02054794520547945
CLDN14,0.4316888,1.9236693,0.6659676291803711,1.0,0.02054794520547945
C9orf24,0.4316888,1.9978676,0.6659676291803711,1.0,0.02054794520547945
ZNF563,0.43155566,0.5276052,0.666064382346965,1.0,0.02868150684931507
NES,0.4315113,1.8052143,0.6660966346376054,1.0,0.02054794520547945
TP53I3,0.4315113,-0.09945481,0.6660966346376054,1.0,0.06164383561643835
PCYOX1L,0.43137822,0.5730501,0.6661933952141312,1.0,0.02868150684931507
NEXN-AS1,0.43133384,1.6905774,0.6662256499743358,1.0,0.02054794520547945
SDSL,0.43124512,1.5508952,0.6662901613464784,1.0,0.02054794520547945
AL392172.1,0.43124512,0.0056096637,0.6662901613464784,1.0,0.06506849315068493
CPEB1,0.431112,0.9246676,0.6663869330332519,1.0,0.03638698630136986
CCDC148-AS1,0.4309789,1.4160485,0.6664837102730556,1.0,0.02054794520547945
RAB36,0.4308458,0.8880228,0.666580493064494,1.0,0.04023972602739726
UQCRFS1,0.4307127,0.78452486,0.6666772814061706,1.0,0.032534246575342464
GLCE,0.43053523,-0.12194242,0.6668063411596963,1.0,0.1232876712328767
AC011092.3,0.4304465,1.7994493,0.6668708747346523,1.0,0.02440068493150685
NCSTN,0.43022466,0.7395352,0.6670322194551193,1.0,0.03638698630136986
CTSS,0.4301803,0.58279467,0.667064490247326,1.0,0.032534246575342464
BET1L,0.43009156,1.421811,0.6671290336794389,1.0,0.02440068493150685
Z95331.1,0.4299141,0.70067906,0.6672581279330119,1.0,0.04023972602739726
MAT2B,0.42986974,0.22924367,0.6672904030355504,1.0,0.040667808219178085
ZSWIM3,0.42982537,1.5342696,0.6673226787536437,1.0,0.02440068493150685
FOXC2,0.42973664,0.5912359,0.6673872320362866,1.0,0.032534246575342464
AC079336.4,0.42955917,1.6285667,0.6675163459859478,1.0,0.02440068493150685
NAA15,0.4295148,-0.16421561,0.6675486260114725,1.0,0.22003424657534246
COPS7A,0.42947042,0.4758187,0.6675809066521372,1.0,0.04452054794520548
VASN,0.4293817,-0.07931667,0.66764546977868,1.0,0.036815068493150686
ALG1,0.42929298,0.3734813,0.6677100353651613,1.0,0.040667808219178085
HDAC11,0.42920423,0.40939087,0.6677746034111665,1.0,0.032534246575342464
TIMM23B-AGAP6,0.42907113,-0.09019581,0.6678714600908744,1.0,0.0449486301369863
TTC39A,0.42889366,0.28453034,0.6680006109349477,1.0,0.0526541095890411
SCOC-AS1,0.42876056,1.4927173,0.6680974805195345,1.0,0.02440068493150685
GLIPR1L1,0.42876056,1.3920534,0.6680974805195345,1.0,0.03210616438356165
PEX19,0.4280507,1.0638995,0.6686142116371426,1.0,0.02440068493150685
MANF,0.42800632,0.5935299,0.6686465125483396,1.0,0.03638698630136986
P3H2-AS1,0.42796198,0.98708385,0.6686788140729132,1.0,0.02440068493150685
KDELR3,0.42787322,1.0635929,0.6687434189619811,1.0,0.02440068493150685
ABITRAM,0.4277845,0.30290762,0.6688080263039311,1.0,0.048373287671232876
SLC9A6,0.42738518,0.56813306,0.6690987896859764,1.0,0.04409246575342466
MFSD4A,0.42734084,1.1317464,0.6691310997923632,1.0,0.02440068493150685
FANCD2,0.4269859,1.2197207,0.6693896026925801,1.0,0.02440068493150685
ZNF473,0.4269859,1.1222671,0.6693896026925801,1.0,0.02440068493150685
NRSN2,0.42689717,0.2554144,0.6694542345404837,1.0,0.032534246575342464
TDRP,0.42689717,-0.11854137,0.6694542345404837,1.0,0.1832191780821918
TRAPPC4,0.42689717,1.5346352,0.6694542345404837,1.0,0.03210616438356165
NDUFA1,0.4267197,1.1230147,0.6695835055807974,1.0,0.028253424657534245
DTX3,0.42663094,0.94484967,0.669648144772375,1.0,0.055222602739726026
SLC39A1,0.42636475,0.7217354,0.6698420770277954,1.0,0.02440068493150685
KLC2,0.42627603,0.5982276,0.6699067260051101,1.0,0.04023972602739726
SPOUT1,0.42627603,0.4627007,0.6699067260051101,1.0,0.032534246575342464
RIPK4,0.42623165,0.73071015,0.6699390514108159,1.0,0.03638698630136986
AC004982.2,0.42618728,0.48343265,0.669971377427818,1.0,0.03638698630136986
NOXRED1,0.42614293,0.53953826,0.670003704056064,1.0,0.03638698630136986
DNMBP,0.42600983,-0.11902201,0.6701006876077467,1.0,0.17080479452054795
AC007347.1,0.42600983,1.2800857,0.6701006876077467,1.0,0.028253424657534245
GPN3,0.4256549,0.82207924,0.6703593372939891,1.0,0.02440068493150685
PA2G4,0.42547742,0.4846053,0.670488676793634,1.0,0.06378424657534247
AC010260.1,0.4253887,0.6611483,0.670553350206128,1.0,0.028253424657534245
SGSH,0.42529994,1.1332481,0.6706180260598473,1.0,0.028253424657534245
ZNF181,0.4251225,0.16874015,0.6707473850892923,1.0,0.032534246575342464
C1orf50,0.42503375,0.18533719,0.6708120682641839,1.0,0.032534246575342464
NIPBL-DT,0.42494503,0.30164713,0.6708767538786318,1.0,0.02440068493150685
AL162394.1,0.42485628,23.987934,0.6709414419322186,1.0,0.016267123287671232
FUNDC1,0.42485628,24.42874,0.6709414419322186,1.0,0.016267123287671232
CDC25C,0.42485628,24.529016,0.6709414419322186,1.0,0.016267123287671232
CHRNA7,0.42485628,24.309942,0.6709414419322186,1.0,0.016267123287671232
LPP-AS1,0.42485628,23.821653,0.6709414419322186,1.0,0.016267123287671232
AC090589.2,0.42485628,23.919327,0.6709414419322186,1.0,0.016267123287671232
FKBP7,0.42485628,24.027227,0.6709414419322186,1.0,0.016267123287671232
STAB2,0.42485628,23.92481,0.6709414419322186,1.0,0.016267123287671232
CLEC11A,0.42485628,24.294573,0.6709414419322186,1.0,0.016267123287671232
LINC02100,0.42485628,24.156855,0.6709414419322186,1.0,0.016267123287671232
PRNCR1,0.42485628,24.08559,0.6709414419322186,1.0,0.016267123287671232
AL451070.1,0.42485628,23.854599,0.6709414419322186,1.0,0.016267123287671232
MYD88,0.42485628,24.354431,0.6709414419322186,1.0,0.016267123287671232
HIST4H4,0.42485628,24.129257,0.6709414419322186,1.0,0.016267123287671232
P3H3,0.42485628,24.311834,0.6709414419322186,1.0,0.016267123287671232
EFS,0.42485628,24.542728,0.6709414419322186,1.0,0.016267123287671232
AC066613.2,0.42485628,23.981329,0.6709414419322186,1.0,0.016267123287671232
NAXE,0.42485628,24.31905,0.6709414419322186,1.0,0.016267123287671232
AC036103.1,0.42485628,23.894556,0.6709414419322186,1.0,0.016267123287671232
WNT4,0.42485628,24.26823,0.6709414419322186,1.0,0.016267123287671232
ALG10B,0.42485628,24.379416,0.6709414419322186,1.0,0.016267123287671232
ISG20L2,0.42467883,0.058936235,0.6710708253551396,1.0,0.040667808219178085
COQ10B,0.42450136,0.24278603,0.6712002185296075,1.0,0.05650684931506849
HINT3,0.4241464,0.5557565,0.6714590341198203,1.0,0.04023972602739726
ABHD11,0.42356965,0.27464584,0.6718796925493945,1.0,0.0723458904109589
POU5F2,0.42356965,3.309382,0.6718796925493945,1.0,0.02011986301369863
AL442003.1,0.42348093,3.0979424,0.6719444183562304,1.0,0.02011986301369863
USP1,0.4230816,-0.028604597,0.6722357145799888,1.0,0.0488013698630137
FOXD1,0.42303726,3.1354027,0.6722680838657238,1.0,0.02011986301369863
EXOSC9,0.4229929,-0.097002365,0.6723004537589974,1.0,0.0488013698630137
AC103702.1,0.42290416,0.08468319,0.6723651953679501,1.0,0.040667808219178085
GLIS2,0.42277104,-0.12401047,0.6724623123366089,1.0,0.0740582191780822
ZNF845,0.42263794,0.674094,0.6725594347702877,1.0,0.028253424657534245
BBOX1-AS1,0.4225936,0.15410505,0.672591810129052,1.0,0.06892123287671233
R3HCC1,0.42250484,2.9274557,0.6726565626675732,1.0,0.02011986301369863
TIMM44,0.42246047,0.12895028,0.6726889398472256,1.0,0.07277397260273973
CHST10,0.42241612,2.8882697,0.672721317633736,1.0,0.02011986301369863
TICAM2,0.42228302,2.725829,0.6728184546338914,1.0,0.02011986301369863
AC009505.1,0.42210555,0.17780387,0.6729479791269339,1.0,0.03210616438356165
LRRN1,0.42206118,2.6196134,0.6729803617664232,1.0,0.02011986301369863
CDK16,0.42183936,0.55994815,0.6731422840586212,1.0,0.04794520547945205
B4GALT6,0.42112947,0.64821,0.6736605371903082,1.0,0.03210616438356165
C6orf132,0.42104074,1.0391456,0.6737253297313182,1.0,0.03981164383561644
USF3,0.42099637,-0.19294572,0.6737577269096207,1.0,0.1502568493150685
NTNG2,0.42090765,2.1764984,0.6738225230815582,1.0,0.02011986301369863
TMEM47,0.42081892,2.0489855,0.6738873216735894,1.0,0.02011986301369863
AL109946.1,0.42059708,0.477549,0.6740493287388223,1.0,0.03210616438356165
CARD6,0.42046398,1.6435647,0.6741465402342541,1.0,0.02011986301369863
INPP5K,0.4204196,0.7588256,0.6741789452751317,1.0,0.03210616438356165
TNFSF13,0.42037523,1.5961827,0.6742113509204553,1.0,0.02011986301369863
USP18,0.42033088,0.44549626,0.6742437571701724,1.0,0.028253424657534245
HNRNPA0,0.4202865,2.0252364,0.6742761640242303,1.0,0.027825342465753425
FURIN,0.42019778,1.5129455,0.6743409795451593,1.0,0.02011986301369863
KIF15,0.42010903,1.3353276,0.6744057974828216,1.0,0.02011986301369863
TEPSIN,0.42010903,0.41198313,0.6744057974828216,1.0,0.04409246575342466
AL031432.4,0.4200203,1.5342416,0.6744706178367973,1.0,0.02011986301369863
CLDN15,0.4200203,1.3340183,0.6744706178367973,1.0,0.02011986301369863
ABRACL,0.41993156,1.3083142,0.6745354406066659,1.0,0.02011986301369863
LINC02542,0.41993156,1.2808912,0.6745354406066659,1.0,0.02011986301369863
AL133297.2,0.41979846,0.48808974,0.6746326792903485,1.0,0.03210616438356165
TACSTD2,0.41975412,1.1212027,0.6746650933924005,1.0,0.02011986301369863
AC012615.2,0.41975412,0.85319614,0.6746650933924005,1.0,0.02011986301369863
CFAP61,0.41970974,0.8403148,0.6746975080981104,1.0,0.03595890410958904
OS9,0.41966537,-0.14610797,0.6747299234074257,1.0,0.1074486301369863
JDP2,0.4194879,0.43965217,0.6748595906796888,1.0,0.04409246575342466
TSNAXIP1,0.4193548,0.5635378,0.6749568474691663,1.0,0.03210616438356165
AC092428.1,0.41926607,1.6236609,0.6750216883448291,1.0,0.023972602739726026
CRYBG3,0.4192217,-0.17846759,0.6750541096873062,1.0,0.19049657534246575
DBR1,0.41899988,0.65450764,0.6752162254440432,1.0,0.03210616438356165
AL450998.2,0.4185562,0.45323986,0.6755405021582286,1.0,0.04794520547945205
DMAC1,0.41851184,1.8051531,0.675572933142822,1.0,0.027825342465753425
NIF3L1,0.41846746,0.61061656,0.6756053647296003,1.0,0.03210616438356165
PHF19,0.41846746,1.7253458,0.6756053647296003,1.0,0.023972602739726026
TMEM18,0.41829002,0.7457425,0.6757350970975089,1.0,0.03981164383561644
PI4K2A,0.41824564,0.30306122,0.6757675316944215,1.0,0.04409246575342466
MGME1,0.4180238,-0.25442156,0.6759297137059637,1.0,0.09931506849315068
RASSF7,0.41766888,-0.081813626,0.6761892362051725,1.0,0.23886986301369864
KHNYN,0.4176245,-0.26123953,0.6762216792234541,1.0,0.06549657534246575
ZNF667-AS1,0.41744703,0.2058325,0.6763514573073635,1.0,0.04409246575342466
AC078883.1,0.41713646,1.1396905,0.6765785920875989,1.0,0.023972602739726026
ZNF829,0.41704774,1.5620203,0.6766434931448441,1.0,0.023972602739726026
MYO16,0.416959,1.3538169,0.6767083966038705,1.0,0.023972602739726026
DCN,0.416959,1.3010045,0.6767083966038705,1.0,0.023972602739726026
FIGNL1,0.41678154,1.3044823,0.6768382107255794,1.0,0.023972602739726026
AC132803.1,0.41660407,1.2855744,0.676968034449347,1.0,0.023972602739726026
AC127526.1,0.41651532,0.5618365,0.6770329499109471,1.0,0.03210616438356165
LSM6,0.41651532,1.3541181,0.6770329499109471,1.0,0.023972602739726026
COL12A1,0.41620478,0.048767343,0.6772601729178501,1.0,0.07662671232876712
TATDN2,0.4161604,-0.22044726,0.6772926357455991,1.0,0.05736301369863014
MRPL34,0.41598293,0.9422634,0.6774224930499597,1.0,0.023972602739726026
AP003778.1,0.41580546,0.44907916,0.6775523599411679,1.0,0.03210616438356165
LINC02680,0.41571674,0.9811452,0.677617296980783,1.0,0.023972602739726026
ING3,0.41527307,-0.28060395,0.6779420181020485,1.0,0.06934931506849315
AL445123.2,0.4152287,1.0841799,0.6779744935058737,1.0,0.027825342465753425
ALG11,0.4152287,0.3385218,0.6779744935058737,1.0,0.05950342465753425
TKFC,0.41491812,0.8668482,0.6782018380815027,1.0,0.023972602739726026
ZNF570,0.4148294,0.73983073,0.6782667990565115,1.0,0.023972602739726026
IFNLR1,0.4146963,-0.17025968,0.6783642450024138,1.0,0.08176369863013698
BUD31,0.41465193,0.74999326,0.6783967281797398,1.0,0.023972602739726026
PCDHGA5,0.4140308,0.7213176,0.6788515553852703,1.0,0.023972602739726026
SIPA1,0.41367584,24.53134,0.6791115091776515,1.0,0.015839041095890412
AC091153.2,0.41367584,23.843107,0.6791115091776515,1.0,0.015839041095890412
FBXL6,0.41367584,24.604122,0.6791115091776515,1.0,0.015839041095890412
CU638689.5,0.41367584,23.549242,0.6791115091776515,1.0,0.015839041095890412
AC092162.2,0.41367584,23.810953,0.6791115091776515,1.0,0.015839041095890412
TRIM9,0.41367584,24.312828,0.6791115091776515,1.0,0.015839041095890412
AC110992.1,0.41367584,24.154661,0.6791115091776515,1.0,0.015839041095890412
BNC2-AS1,0.41367584,24.178085,0.6791115091776515,1.0,0.015839041095890412
DNPH1,0.41367584,24.338772,0.6791115091776515,1.0,0.015839041095890412
GPR63,0.41367584,24.076727,0.6791115091776515,1.0,0.015839041095890412
CDHR1,0.41367584,24.290298,0.6791115091776515,1.0,0.015839041095890412
AP003392.1,0.41367584,23.886486,0.6791115091776515,1.0,0.015839041095890412
AC016747.1,0.41367584,24.35096,0.6791115091776515,1.0,0.015839041095890412
UBL7-AS1,0.4134984,0.11356505,0.6792415003897487,1.0,0.03210616438356165
C16orf72,0.41340965,0.1125744,0.6793064995732894,1.0,0.0723458904109589
CCDC85C,0.41332093,-0.22730225,0.6793715011412591,1.0,0.06934931506849315
NDUFAB1,0.41332093,0.67174226,0.6793715011412591,1.0,0.04366438356164384
DDX10,0.41327655,-0.109440714,0.6794040028192723,1.0,0.23330479452054795
FEM1C,0.41318783,0.048053928,0.6794690079630896,1.0,0.04409246575342466
NEMP2,0.41318783,0.60441595,0.6794690079630896,1.0,0.027825342465753425
ELK1,0.41314346,1.0238514,0.679501511428788,1.0,0.031678082191780824
SNX33,0.41305473,0.084789425,0.6795665201474983,1.0,0.03210616438356165
LINC01376,0.41287726,-0.19627483,0.6796965447326884,1.0,0.2054794520547945
SLFNL1-AS1,0.4127885,0.6020841,0.6797615605983187,1.0,0.05136986301369863
AL021918.5,0.41274416,0.63749975,0.6797940694242071,1.0,0.027825342465753425
GRIP2,0.4126554,0.6220094,0.6798590888618644,1.0,0.027825342465753425
RBM42,0.4124336,3.6341321,0.6800216478711676,1.0,0.019691780821917807
NBEAL1,0.41225612,-0.04272953,0.6801517057878408,1.0,0.4426369863013699
RAD54L2,0.41163498,-0.20319496,0.6806069834094912,1.0,0.254708904109589
TATDN1,0.4114575,-0.16973819,0.6807370841197296,1.0,0.1797945205479452
CHTF18,0.41128007,0.45864496,0.6808671943302922,1.0,0.03981164383561644
UBTF,0.4108364,-0.116401434,0.6811925113982749,1.0,0.12799657534246575
SUPV3L1,0.41065893,0.061134554,0.6813226548331579,1.0,0.07662671232876712
DBF4,0.4102596,0.06695686,0.6816155122359773,1.0,0.04409246575342466
SLC35E1,0.41017088,0.034661256,0.6816805981758568,1.0,0.10102739726027397
GDPGP1,0.4101265,2.2658153,0.6817131420341629,1.0,0.019691780821917807
RMC1,0.41008216,0.32138255,0.6817456864846423,1.0,0.08347602739726027
TMEM60,0.40994906,2.0134065,0.6818433233885866,1.0,0.019691780821917807
ZNF414,0.40994906,2.0668263,0.6818433233885866,1.0,0.019691780821917807
BCL11B,0.4098603,2.050768,0.6819084176177718,1.0,0.019691780821917807
HLX-AS1,0.4097716,2.067456,0.6819735142143707,1.0,0.019691780821917807
TAF1A,0.4097716,2.014653,0.6819735142143707,1.0,0.019691780821917807
POLR3GL,0.40972722,0.6107983,0.6820060634003171,1.0,0.027825342465753425
ZNF285,0.40950537,1.9632494,0.6821688182043851,1.0,0.019691780821917807
DDIT4,0.40941665,1.7405311,0.6822339242663739,1.0,0.019691780821917807
FAM66A,0.40932792,1.651205,0.6822990326936436,1.0,0.019691780821917807
RIMS1,0.40932792,1.6565264,0.6822990326936436,1.0,0.019691780821917807
IL4I1,0.40932792,1.7338986,0.6822990326936436,1.0,0.019691780821917807
PPOX,0.40923917,0.7056341,0.6823641434857673,1.0,0.031678082191780824
NOL12,0.4090617,1.5960871,0.6824943721628702,1.0,0.019691780821917807
WDR70,0.40897298,0.02686213,0.6825594900469956,1.0,0.5295376712328768
AL442125.1,0.40897298,1.70043,0.6825594900469956,1.0,0.019691780821917807
PIP4P1,0.40888426,1.3311708,0.6826246102942677,1.0,0.019691780821917807
DSCAS,0.4087955,1.2831781,0.6826897329042594,1.0,0.019691780821917807
SOCS5,0.4087955,1.4210508,0.6826897329042594,1.0,0.019691780821917807
PASK,0.40870678,0.5559267,0.6827548578765439,1.0,0.031678082191780824
AC092115.3,0.40848494,0.45328766,0.6829176806394827,1.0,0.027825342465753425
AC097376.3,0.40848494,-0.12602188,0.6829176806394827,1.0,0.2855308219178082
LINC01237,0.40817437,-0.07213108,0.6831456572944758,1.0,0.07277397260273973
MZF1-AS1,0.4077307,0.075227454,0.6834713883608019,1.0,0.03595890410958904
SLC9A7,0.40750888,0.13553058,0.6836342759957184,1.0,0.07577054794520548
MXRA5,0.40737578,-0.09907353,0.6837320156453797,1.0,0.04023972602739726
PLEKHG4,0.40737578,1.5668466,0.6837320156453797,1.0,0.0273972602739726
CLK3,0.4072427,0.24075176,0.6838297605948098,1.0,0.08347602739726027
WBP11,0.4071096,-0.046569116,0.6839275108425644,1.0,0.08090753424657535
DIRAS2,0.40684336,1.2559485,0.684123027227268,1.0,0.023544520547945206
AL359921.1,0.40684336,0.63106585,0.684123027227268,1.0,0.031678082191780824
CCDC30,0.40675464,-0.08202553,0.6841882040618422,1.0,0.3925513698630137
CHAF1A,0.40666592,0.5510373,0.6842533832488725,1.0,0.031678082191780824
LIN7A,0.40631098,0.111469425,0.6845141235129876,1.0,0.13998287671232876
PDP2,0.40622225,1.3254397,0.6845793144558726,1.0,0.023544520547945206
ATP6V1E1,0.40622225,-0.34034467,0.6845793144558726,1.0,0.10787671232876712
CDR2L,0.40622225,1.4671055,0.6845793144558726,1.0,0.0351027397260274
BBC3,0.4061335,1.2603986,0.6846445077486432,1.0,0.023544520547945206
AC104117.3,0.4060004,1.349203,0.6847423020928967,1.0,0.0273972602739726
KAT7,0.4058673,-0.29193836,0.6848401017219811,1.0,0.10702054794520548
SLC27A5,0.4057786,0.5768808,0.6849053044100066,1.0,0.039383561643835614
FBXO30,0.40568984,0.096673034,0.6849705094457741,1.0,0.03981164383561644
CBWD3,0.40568984,0.1941569,0.6849705094457741,1.0,0.05565068493150685
ZNF239,0.40568984,1.0222743,0.6849705094457741,1.0,0.023544520547945206
ACTR5,0.40564546,0.5829061,0.685003112843927,1.0,0.03553082191780822
SLC2A12,0.4056011,1.072911,0.6850357168288546,1.0,0.023544520547945206
AC010320.4,0.4053349,0.83970135,0.6852313530576837,1.0,0.023544520547945206
BTC,0.40524617,0.35345486,0.6852965698257258,1.0,0.039383561643835614
